account_number,account_type,country_code,currency_code,department_number,document_currency_cost,document_date,document_header_txt,document_information,file_arrival_datetime,group_business_unit,division_number,id,post_date,_c14,retail_amount
4503045,G,US,USD,78,1.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0ce31786-933f-493e-bf44-68b6f8d791b5,20200928,,0.0
4101100,G,US,USD,78,1.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b7010347-5891-4b40-9b43-a984defeae28,20200928,,0.0
1305009,G,US,USD,78,1.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,ea95b182-905d-47d6-95d8-8781de7e23a0,20200928,,0.0
1305009,G,US,USD,78,1.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,8bd21322-b8eb-4e53-b7f6-ee1a256ef048,20200928,,0.0
4503045,G,US,USD,13,52.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,e71c1f4f-dc57-456b-b919-5b237d22559d,20200928,,0.0
4101100,G,US,USD,13,52.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0c6d27f8-ec9c-417d-84f2-7d6e4776a3ca,20200928,,0.0
1305009,G,US,USD,13,52.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,4a15e7a9-513e-4f32-9c17-1a4003ba18ff,20200928,,0.0
1305009,G,US,USD,13,52.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,d36c8a75-6fca-4121-8b41-f658663536d3,20200928,,0.0
4503045,G,US,USD,4,15.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,11a381bb-30f8-4cfd-bdd2-53e424a4813d,20200928,,0.0
4101100,G,US,USD,4,15.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,6b5436b4-e48f-482e-a91d-a757f160360e,20200928,,0.0
1305009,G,US,USD,4,15.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,49bfeb88-84c7-408a-a64c-bc542463d35c,20200928,,0.0
1305009,G,US,USD,4,15.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,3e678104-de46-4419-a622-3862a7b144b7,20200928,,0.0
4503045,G,US,USD,49,3.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,e3a8d1f3-f4c4-45b4-9e19-dbc161e8e7fa,20200928,,0.0
4101100,G,US,USD,49,3.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,f895eb22-020d-47bd-9e68-4e5addf61325,20200928,,0.0
1305009,G,US,USD,49,3.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,09863f3d-235b-492c-ace7-44f1b542eb5f,20200928,,0.0
1305009,G,US,USD,49,3.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,58908214-d4b2-4487-952f-1e1371f35a25,20200928,,0.0
4503045,G,US,USD,44,14.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,aa64a000-cefa-4727-8e67-3530c22a1a81,20200928,,0.0
4101100,G,US,USD,44,14.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,d479752a-31f0-490c-8bd8-1441404e0783,20200928,,0.0
1305009,G,US,USD,44,14.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,a541b7a5-4663-4ad0-969b-69e4b0c4043b,20200928,,0.0
1305009,G,US,USD,44,14.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b87883f6-5434-4eb7-94dc-e500fdd0f6ba,20200928,,0.0
4503045,G,US,USD,47,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,4a415dfe-72b7-4eb6-b3f2-c25ea67eee49,20200928,,0.0
4101100,G,US,USD,47,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,6f7aeb5b-ad21-4213-8734-2a57d897c067,20200928,,0.0
1305009,G,US,USD,47,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b83cd16e-9deb-414b-847f-67485cd9ef5c,20200928,,0.0
1305009,G,US,USD,47,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0e8a8929-829f-429e-afff-f4ff15695297,20200928,,0.0
4503045,G,US,USD,42,2.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b5917f6d-acb5-4233-b344-4ce546f215b5,20200928,,0.0
4101100,G,US,USD,42,2.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,73f34cc2-8539-4b44-8b0b-4d741c04d14b,20200928,,0.0
1305009,G,US,USD,42,2.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,efcbb603-1f1f-4fcb-aee6-36746209acc3,20200928,,0.0
1305009,G,US,USD,42,2.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b0b30d83-7d83-4346-bbc9-9ebf1e18b216,20200928,,0.0
4503045,G,US,USD,40,39.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,8befe961-7f29-43ff-a79c-cbf184d73f1e,20200928,,0.0
4101100,G,US,USD,40,39.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0cf52791-809d-4c3e-acae-66d533e13a6d,20200928,,0.0
1305009,G,US,USD,40,39.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,178a32ea-9108-406d-af2b-141facaf2d53,20200928,,0.0
1305009,G,US,USD,40,39.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,a5b50748-19e2-4006-b0dc-b220e1e39372,20200928,,0.0
4503045,G,US,USD,54,49.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,ff895008-0aad-44bd-a0ff-39e58b1d64fb,20200928,,0.0
4101100,G,US,USD,54,49.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0c8277c7-76f7-4d70-87c6-8e5f255e0258,20200928,,0.0
1305009,G,US,USD,54,49.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,caa19b1e-f774-44cd-a32e-3a92d6ca3b64,20200928,,0.0
1305009,G,US,USD,54,49.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b99f3d64-464c-4dd8-a056-9b5cb496bbf5,20200928,,0.0
1305009,G,US,USD,8,10.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,9975eb32-2e89-4cf7-98bf-2bfbd1e91ef0,20200928,,0.0
1306010,G,US,USD,8,10.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00478,0787c2ab-8461-4387-9b8a-cd0d52e00391,20200928,,0.0
1305009,G,US,USD,57,2.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00479,deeee21a-0803-4d88-8e83-418e587ea564,20200928,,0.0
1306010,G,US,USD,57,2.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00480,ea8d5d50-ed11-47a6-9aa0-d9754abc0e5e,20200928,,0.0
1305009,G,US,USD,1,8.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00481,7972bb40-f381-4de5-b642-f1d780c20994,20200928,,0.0
1306010,G,US,USD,1,8.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00482,,187698,,0.0
1305009,G,US,USD,3,6.0,20200930,SAMPLE,,,6378,00483,43d70910-7bbe-4a4f-b81b-ba18d50f91bc,20200928,,0.0
1306010,G,US,USD,3,6.0,20200930,,,2020/10/01T04:00:00:000,6378,00484,a0b0e240-de36-422f-be39-cbd70e3792de,20201848,,0.0
1305009,G,US,USD,2,22.5,,SAMPLE,,2020/10/01T04:00:00:000,6378,00485,757d9f4c-bdd4-4d1d-990c-d09c300ab95e,20200928,,0.0
1306010,G,US,,2,22.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00486,adce97e0-b993-40a4-87ea-37e7c4bafcb1,20200928,,0.0
1305009,G,,USD,52,16.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00487,7db71564-9822-4a35-903d-ba6a52a6cb47,20200928,,0.0
1306010,G,US,USD,52,,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00488,d3490e22-2fc5-4cbd-80bb-bc2b636e6237,20200928,,0.0
,G,US,USD,78,1.75,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00489,42aa01b3-6893-44fb-9d98-b3a484c59919,2020,,0.0
1306010,G,,,78,,,,,,6378,0018,,20200928,,0.0
1305009,G,US,USD,,52.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,a2f9f703-2f5f-4bfd-a1bf-3b3965da1c95,20200928,,0.0
1306010,G,US,USD,13,52.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,655321ae-abd4-4f68-abbe-3f5f29bc0bac,20200928,,
4101100,G,US,USD,63,0.93,20203009,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,736a643d-ac61-4290-97f4-0d75c73b79a0,20200928,,0.0
1306010,G,US,USD,63,0.93,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,42fc053d-8d90-4f89-998d-e6f261db2f72,12,,0.0
1305009,G,US,USD,4,1.575,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,6ebc5309-54b4-4d8f-a28e-e06545a283ae,20200928,,0.0
1306010,G,US,USD,4,15.75,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,8b28e4c9-f990-4ac1-adff-620ebb0d7773,20200928,,0.1111
1305009,G,US,USD,49,3.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,2a6e7b15-0cc0-40b6-abee-1ca7fa0046eb,20200928,,0.0
1306010,G,US,USD,49,3.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,fb3a18a7-114c-4b74-9179-936a10e1d6c6,20200928,,0.0
1305009,G,US,USD,44,14.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,db7ef6c5-2708-47fe-b72f-50608b71d940,20200928,,0.0
1306010,G,US,USD,44,14.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,016d5ca1-6db5-4c50-94fc-4943e0a1652d,20200928,,0.0
1305009,G,US,USD,47,6.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,9b53a111-b7c2-4968-959a-bc9ba78c5676,20200928,,0.0
1306010,G,US,USD,47,6.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,e3b5a3dd-f743-4b3f-9703-66b228319947,20200928,,0.0
1305009,G,US,USD,42,2.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,86bfa587-ef1a-4222-8d51-7e5b1bd7fdb5,20200928,,0.0
1306010,G,US,USD,42,2.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,557eeed7-7896-44cb-a83d-0a48dea1ec4e,20200928,,0.0
1305009,G,US,USD,40,39.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,b094626c-c9f5-4f14-ba91-905581a59503,20200928,,0.0
1306010,G,US,USD,40,39.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,7bd4137c-047b-452e-9b67-403f3b81f747,20200928,,0.0
1305009,G,US,USD,54,49.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,c8fe17d8-bf07-4202-ad0c-d4beb8a05e6f,20200928,,0.0
1306010,G,US,USD,54,49.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,1e781be0-5df6-430e-8350-ae72f3157d2b,20200928,,0.0
4503045,G,US,USD,8,10.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,ed0ab03d-5340-48a2-a6aa-131fe90661be,20200928,,0.0
4101100,G,US,USD,8,10.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,ba6a8c89-5a2d-43db-9d44-1f87905ab0d9,20200928,,0.0
1305009,G,US,USD,8,10.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,9b02ffa2-6ab3-4c01-81b0-3461c6bd6947,20200928,,0.0
1305009,G,US,USD,8,10.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,07555480-db27-4235-bdd9-eba3dbc5136b,20200928,,0.0
4503045,G,US,USD,57,2.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,9290af80-1d85-47bc-8894-6d1ea226a300,20200928,,0.0
4101100,G,US,USD,57,2.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,ae8141eb-e0ed-417d-a21c-5b25149716e3,20200928,,0.0
1305009,G,US,USD,57,2.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,82a303c0-fbb5-46c3-a448-7a2e217fed65,20200928,,0.0
1305009,G,US,USD,57,2.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,1ee90138-8da9-4f65-bc5d-6c6fd772aa3e,20200928,,0.0
4503045,G,US,USD,1,8.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b4a77fda-bf07-422d-8739-e7459c6058ff,20200928,,0.0
4101100,G,US,USD,1,8.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,11031a33-d4f1-4651-843e-16ddb9c87a30,20200928,,0.0
1305009,G,US,USD,1,8.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,5acf4e92-7a92-4359-b568-9e1ebbe9604a,20200928,,0.0
1305009,G,US,USD,1,8.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,1077856f-0c97-4b6e-9206-e9d19515b85f,20200928,,0.0
4503045,G,US,USD,3,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,c2441def-dc11-42a3-9ea8-8c087c422321,20200928,,0.0
4101100,G,US,USD,3,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,f9f948c5-98b0-4700-b6b9-4d4e38f6c247,20200928,,0.0
1305009,G,US,USD,3,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,bc00441d-7ef3-44ca-8aee-62f6d89940bb,20200928,,0.0
1305009,G,US,USD,3,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,c383aa46-f5bf-49b5-b8e5-17da8ab275bc,20200928,,0.0
4503045,G,US,USD,2,22.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,c209710a-d105-49c2-ae40-9f5dde4ab8e3,20200928,,0.0
4101100,G,US,USD,2,22.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,36e37945-c64f-4605-a97e-e7436d21b0e9,20200928,,0.0
1305009,G,US,USD,2,22.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,8c7e114b-4b4b-402f-a892-7098ae3e4020,20200928,,0.0
1305009,G,US,USD,2,22.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,874531a1-0d4e-4116-8b71-f4952b7c8aaa,20200928,,0.0
4503045,G,US,USD,52,16.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,72b53102-f0fd-4332-ac10-3f9f11053b13,20200928,,0.0
4101100,G,US,USD,52,16.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,6987be5b-f3c9-4b87-aaa8-00cb4fadac8b,20200928,,0.0
1305009,G,US,USD,52,16.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,625709f6-4b97-428e-96c0-f83eba96fd1b,20200928,,0.0
1305009,G,US,USD,52,16.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,dae0580f-9596-4115-880e-0c6b9e12a07e,20200928,,0.0
4503045,G,US,USD,78,1.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0ce31786-933f-493e-bf44-68b6f8d791b5,20200928,,0.0
4101100,G,US,USD,78,1.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b7010347-5891-4b40-9b43-a984defeae28,20200928,,0.0
1305009,G,US,USD,78,1.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,ea95b182-905d-47d6-95d8-8781de7e23a0,20200928,,0.0
1305009,G,US,USD,78,1.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,8bd21322-b8eb-4e53-b7f6-ee1a256ef048,20200928,,0.0
4503045,G,US,USD,13,52.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,e71c1f4f-dc57-456b-b919-5b237d22559d,20200928,,0.0
4101100,G,US,USD,13,52.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0c6d27f8-ec9c-417d-84f2-7d6e4776a3ca,20200928,,0.0
1305009,G,US,USD,13,52.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,4a15e7a9-513e-4f32-9c17-1a4003ba18ff,20200928,,0.0
1305009,G,US,USD,13,52.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,d36c8a75-6fca-4121-8b41-f658663536d3,20200928,,0.0
4503045,G,US,USD,4,15.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,11a381bb-30f8-4cfd-bdd2-53e424a4813d,20200928,,0.0
4101100,G,US,USD,4,15.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,6b5436b4-e48f-482e-a91d-a757f160360e,20200928,,0.0
1305009,G,US,USD,4,15.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,49bfeb88-84c7-408a-a64c-bc542463d35c,20200928,,0.0
1305009,G,US,USD,4,15.75,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,3e678104-de46-4419-a622-3862a7b144b7,20200928,,0.0
4503045,G,US,USD,49,3.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,e3a8d1f3-f4c4-45b4-9e19-dbc161e8e7fa,20200928,,0.0
4101100,G,US,USD,49,3.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,f895eb22-020d-47bd-9e68-4e5addf61325,20200928,,0.0
1305009,G,US,USD,49,3.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,09863f3d-235b-492c-ace7-44f1b542eb5f,20200928,,0.0
1305009,G,US,USD,49,3.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,58908214-d4b2-4487-952f-1e1371f35a25,20200928,,0.0
4503045,G,US,USD,44,14.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,aa64a000-cefa-4727-8e67-3530c22a1a81,20200928,,0.0
4101100,G,US,USD,44,14.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,d479752a-31f0-490c-8bd8-1441404e0783,20200928,,0.0
1305009,G,US,USD,44,14.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,a541b7a5-4663-4ad0-969b-69e4b0c4043b,20200928,,0.0
1305009,G,US,USD,44,14.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b87883f6-5434-4eb7-94dc-e500fdd0f6ba,20200928,,0.0
4503045,G,US,USD,47,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,4a415dfe-72b7-4eb6-b3f2-c25ea67eee49,20200928,,0.0
4101100,G,US,USD,47,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,6f7aeb5b-ad21-4213-8734-2a57d897c067,20200928,,0.0
1305009,G,US,USD,47,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b83cd16e-9deb-414b-847f-67485cd9ef5c,20200928,,0.0
1305009,G,US,USD,47,6.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0e8a8929-829f-429e-afff-f4ff15695297,20200928,,0.0
4503045,G,US,USD,42,2.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b5917f6d-acb5-4233-b344-4ce546f215b5,20200928,,0.0
4101100,G,US,USD,42,2.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,73f34cc2-8539-4b44-8b0b-4d741c04d14b,20200928,,0.0
1305009,G,US,USD,42,2.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,efcbb603-1f1f-4fcb-aee6-36746209acc3,20200928,,0.0
1305009,G,US,USD,42,2.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b0b30d83-7d83-4346-bbc9-9ebf1e18b216,20200928,,0.0
4503045,G,US,USD,40,39.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,8befe961-7f29-43ff-a79c-cbf184d73f1e,20200928,,0.0
4101100,G,US,USD,40,39.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0cf52791-809d-4c3e-acae-66d533e13a6d,20200928,,0.0
1305009,G,US,USD,40,39.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,178a32ea-9108-406d-af2b-141facaf2d53,20200928,,0.0
1305009,G,US,USD,40,39.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,a5b50748-19e2-4006-b0dc-b220e1e39372,20200928,,0.0
4503045,G,US,USD,54,49.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,ff895008-0aad-44bd-a0ff-39e58b1d64fb,20200928,,0.0
4101100,G,US,USD,54,49.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,0c8277c7-76f7-4d70-87c6-8e5f255e0258,20200928,,0.0
1305009,G,US,USD,54,49.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,caa19b1e-f774-44cd-a32e-3a92d6ca3b64,20200928,,0.0
1305009,G,US,USD,54,49.5,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,b99f3d64-464c-4dd8-a056-9b5cb496bbf5,20200928,,0.0
1305009,G,US,USD,8,10.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,9975eb32-2e89-4cf7-98bf-2bfbd1e91ef0,20200928,,0.0
1306010,G,US,USD,8,10.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00478,0787c2ab-8461-4387-9b8a-cd0d52e00391,20200928,,0.0
1305009,G,US,USD,57,2.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00479,deeee21a-0803-4d88-8e83-418e587ea564,20200928,,0.0
1306010,G,US,USD,57,2.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00480,ea8d5d50-ed11-47a6-9aa0-d9754abc0e5e,20200928,,0.0
1305009,G,US,USD,1,8.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00481,7972bb40-f381-4de5-b642-f1d780c20994,20200928,,0.0
1306010,G,US,USD,1,8.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00482,,187698,,0.0
1305009,G,US,USD,3,6.0,20200930,SAMPLE,,,6378,00483,43d70910-7bbe-4a4f-b81b-ba18d50f91bc,20200928,,0.0
1306010,G,US,USD,3,6.0,20200930,,,2020/10/01T04:00:00:000,6378,00484,a0b0e240-de36-422f-be39-cbd70e3792de,20201848,,0.0
1305009,G,US,USD,2,22.5,,SAMPLE,,2020/10/01T04:00:00:000,6378,00485,757d9f4c-bdd4-4d1d-990c-d09c300ab95e,20200928,,0.0
1306010,G,US,,2,22.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00486,adce97e0-b993-40a4-87ea-37e7c4bafcb1,20200928,,0.0
1305009,G,,USD,52,16.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00487,7db71564-9822-4a35-903d-ba6a52a6cb47,20200928,,0.0
1306010,G,US,USD,52,,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00488,d3490e22-2fc5-4cbd-80bb-bc2b636e6237,20200928,,0.0
,G,US,USD,78,1.75,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,00489,42aa01b3-6893-44fb-9d98-b3a484c59919,2020,,0.0
1306010,G,,,78,,,,,,6378,0018,,20200928,,0.0
1305009,G,US,USD,,52.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,a2f9f703-2f5f-4bfd-a1bf-3b3965da1c95,20200928,,0.0
1306010,G,US,USD,13,52.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,655321ae-abd4-4f68-abbe-3f5f29bc0bac,20200928,,
4101100,G,US,USD,63,0.93,20203009,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,736a643d-ac61-4290-97f4-0d75c73b79a0,20200928,,0.0
1306010,G,US,USD,63,0.93,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,42fc053d-8d90-4f89-998d-e6f261db2f72,12,,0.0
1305009,G,US,USD,4,1.575,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,6ebc5309-54b4-4d8f-a28e-e06545a283ae,20200928,,0.0
1306010,G,US,USD,4,15.75,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,8b28e4c9-f990-4ac1-adff-620ebb0d7773,20200928,,0.1111
1305009,G,US,USD,49,3.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,2a6e7b15-0cc0-40b6-abee-1ca7fa0046eb,20200928,,0.0
1306010,G,US,USD,49,3.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,fb3a18a7-114c-4b74-9179-936a10e1d6c6,20200928,,0.0
1305009,G,US,USD,44,14.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,db7ef6c5-2708-47fe-b72f-50608b71d940,20200928,,0.0
1306010,G,US,USD,44,14.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,016d5ca1-6db5-4c50-94fc-4943e0a1652d,20200928,,0.0
1305009,G,US,USD,47,6.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,9b53a111-b7c2-4968-959a-bc9ba78c5676,20200928,,0.0
1306010,G,US,USD,47,6.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,e3b5a3dd-f743-4b3f-9703-66b228319947,20200928,,0.0
1305009,G,US,USD,42,2.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,86bfa587-ef1a-4222-8d51-7e5b1bd7fdb5,20200928,,0.0
1306010,G,US,USD,42,2.0,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,557eeed7-7896-44cb-a83d-0a48dea1ec4e,20200928,,0.0
1305009,G,US,USD,40,39.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,b094626c-c9f5-4f14-ba91-905581a59503,20200928,,0.0
1306010,G,US,USD,40,39.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,7bd4137c-047b-452e-9b67-403f3b81f747,20200928,,0.0
1305009,G,US,USD,54,49.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,c8fe17d8-bf07-4202-ad0c-d4beb8a05e6f,20200928,,0.0
1306010,G,US,USD,54,49.5,20200930,SAMPLE,,2020/10/01T04:00:00:000,6378,0018,1e781be0-5df6-430e-8350-ae72f3157d2b,20200928,,0.0
4503045,G,US,USD,8,10.0,20200930,SAMPLE,Test,2020/10/01T04:00:00:000,6378,0018,ed0ab03d-5340-48a2-a6aa-131fe90661be,20200928,,0.0
